상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
MA010120220801018413,바바라플레르,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,48,경상남도,48123,창원시 성산구,48123515,용지동,4812313600,신월동,4.81E+18,1,대지,30,9,경상남도 창원시 성산구 신월동 30-9,4.81E+11,경상남도 창원시 성산구 신월로85번길,1,,4.81E+24,반,경상남도 창원시 성산구 신월로85번길 1,641837,51441,,,,128.6958612,35.22590017
MA010120220801018899,인생꽃같다,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,48,경상남도,48330,양산시,48330510,중앙동,4833010300,중부동,4.83E+18,1,대지,427,6,경상남도 양산시 중부동 427-6,4.83E+11,경상남도 양산시 서일동2길,36,,4.83E+24,,경상남도 양산시 서일동2길 36,626050,50621,,,,129.0351176,35.34192933
MA010120220801232467,밀양잔디,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,48,경상남도,48270,밀양시,48270550,교동,4827010300,교동,4.83E+18,1,대지,752,1,경상남도 밀양시 교동 752-1,4.83E+11,경상남도 밀양시 밀양대로,2170,,4.83E+24,,경상남도 밀양시 밀양대로 2170,627120,50420,,,,128.7574751,35.50751641
MA010120220801634387,아젤리아가든마켓,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,48,경상남도,48730,함안군,48730380,산인면,4873038023,산인면,4.87E+18,1,대지,821,,경상남도 함안군 산인면 모곡리 821,4.87E+11,경상남도 함안군 산인면 대천길,197,,4.87E+24,,경상남도 함안군 산인면 대천길 197,637842,52032,,,,128.4509492,35.28027515
MA010120220801634771,거창탑플라워,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,48,경상남도,48880,거창군,48880250,거창읍,4888025024,거창읍,4.89E+18,1,대지,916,3,경상남도 거창군 거창읍 대평리 916-3,4.89E+11,경상남도 거창군 거창읍 거함대로,3331,,4.89E+24,,경상남도 거창군 거창읍 거함대로 3331,670804,50145,,,,127.924161,35.67833923
MA010120220801635525,두뫼농장,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,48,경상남도,48121,창원시 의창구,48121250,동읍,4812125025,동읍,4.81E+18,1,대지,838,2,경상남도 창원시 의창구 동읍 덕산리 838-2,4.81E+11,경상남도 창원시 의창구 동읍 의창대로626번길,10,1,4.81E+24,,경상남도 창원시 의창구 동읍 의창대로626번길 10-1,641864,51133,,,,128.6621421,35.26942821
MA010120220801635564,동화플라워,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,48,경상남도,48850,하동군,48850370,진교면,4885037021,진교면,4.89E+18,1,대지,482,23,경상남도 하동군 진교면 진교리 482-23,4.89E+11,경상남도 하동군 진교면 경충로,1117,,4.89E+24,,경상남도 하동군 진교면 경충로 1117,667913,52344,,,,127.9043101,35.03283972
MA010120220801726218,명운빌딩106호,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,48,경상남도,48129,창원시 진해구,48129600,자은동,4812914200,자은동,4.81E+18,1,대지,135,6,경상남도 창원시 진해구 자은동 135-6,4.81E+11,경상남도 창원시 진해구 냉천남로,3,25,4.81E+24,명운빌딩,경상남도 창원시 진해구 냉천남로 3-25,645300,51592,,,,128.7146662,35.15496164
MA010120220801960823,청담플라워,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,48,경상남도,48170,진주시,48170673,상대동,4817011900,상대동,4.82E+18,1,대지,764,14,경상남도 진주시 상대동 764-14,4.82E+11,경상남도 진주시 모덕로,37,,4.82E+24,,경상남도 진주시 모덕로 37,660808,52786,,,,128.1022679,35.18184793
MA010120220801960153,칠원동네꽃집,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,48,경상남도,48730,함안군,48730253,칠원읍,4873025321,칠원읍,4.87E+18,1,대지,719,10,경상남도 함안군 칠원읍 구성리 719-10,4.87E+11,경상남도 함안군 칠원읍 성내길,30,,4.87E+24,,경상남도 함안군 칠원읍 성내길 30,637921,52023,,,,128.5197192,35.30738687
MA010120220802074369,프롬;플레르,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,48,경상남도,48123,창원시 성산구,48123540,사파동,4812313000,사파동,4.81E+18,1,대지,113,13,경상남도 창원시 성산구 사파동 113-13,4.81E+11,경상남도 창원시 성산구 신사로,109,,4.81E+24,,경상남도 창원시 성산구 신사로 109,642827,51447,,1,,128.6959621,35.2217802
MA010120220802396669,스테디띵스,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,48,경상남도,48123,창원시 성산구,48123515,용지동,4812313500,용호동,4.81E+18,1,대지,25,5,경상남도 창원시 성산구 용호동 25-5,4.81E+11,경상남도 창원시 성산구 창이대로460번길,6,,4.81E+24,,경상남도 창원시 성산구 창이대로460번길 6,641840,51429,,,,128.6847607,35.23880744
MA010120220802520077,꽃집in거제,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,48,경상남도,48310,거제시,48310580,고현동,4831010900,고현동,4.83E+18,1,대지,170,1,경상남도 거제시 고현동 170-1,4.83E+11,경상남도 거제시 거제중앙로,1819,,4.83E+24,가운데상가,경상남도 거제시 거제중앙로 1819,656931,53258,,1,,128.626633,34.88098645
MA010120220802693060,꽃피움플라워,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,48,경상남도,48310,거제시,48310540,아주동,4831010500,아주동,4.83E+18,1,대지,1678,7,경상남도 거제시 아주동 1678-7,4.83E+11,경상남도 거제시 아주2로,63,,4.83E+24,,경상남도 거제시 아주2로 63,656220,53308,,1,,128.6845708,34.8678319
MA010120220802692370,꽃해요,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,48,경상남도,48127,창원시 마산회원구,48127520,회원2동,4812710800,회원동,4.81E+18,1,대지,672,25,경상남도 창원시 마산회원구 회원동 672-25,4.81E+11,경상남도 창원시 마산회원구 회원남25길,53,,4.81E+24,,경상남도 창원시 마산회원구 회원남25길 53,630822,51292,,,,128.5643616,35.21737028
MA010120220802783574,주은꽃집천연염색옷,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,48,경상남도,48870,함양군,48870350,지곡면,4887035021,지곡면,4.89E+18,1,대지,144,1,경상남도 함양군 지곡면 개평리 144-1,4.89E+11,경상남도 함양군 지곡면 함양로,2030,,4.89E+24,,경상남도 함양군 지곡면 함양로 2030,676851,50018,,,,127.7674914,35.57721863
MA010120220802905251,꽃피는정원플라워,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,48,경상남도,48170,진주시,48170595,상봉동,4817011400,상봉동,4.82E+18,1,대지,1065,10,경상남도 진주시 상봉동 1065-10,4.82E+11,경상남도 진주시 북장대로82번길,12,2,4.82E+24,,경상남도 진주시 북장대로82번길 12-2,660809,52662,,,,128.0736633,35.19717466
MA010120220802871557,진조경,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,48,경상남도,48870,함양군,48870360,안의면,4887036031,안의면,4.89E+18,1,대지,841,,경상남도 함양군 안의면 신안리 841,4.89E+11,경상남도 함양군 안의면 용추계곡로,87,,4.89E+24,,경상남도 함양군 안의면 용추계곡로 87,676821,50005,,1,,127.8001174,35.6507929
MA010120220802915415,로즈메리,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,48,경상남도,48240,사천시,48240250,사천읍,4824025021,사천읍,4.82E+18,1,대지,638,7,경상남도 사천시 사천읍 선인리 638-7,4.82E+11,경상남도 사천시 사천읍 동문로,83,1,4.82E+24,,경상남도 사천시 사천읍 동문로 83-1,664803,52517,,1,,128.0970902,35.08563532
MA010120220802913730,차보스케,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,48,경상남도,48250,김해시,48250630,장유3동,4825013100,율하동,4.83E+18,1,대지,1400,1,경상남도 김해시 율하동 1400-1,4.83E+11,경상남도 김해시 율하2로,167,,4.83E+24,,경상남도 김해시 율하2로 167,621320,51018,,,,128.818776,35.16904296
MA010120220802925173,블랑플라워,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,48,경상남도,48250,김해시,48250250,진영읍,4825025027,진영읍,4.83E+18,1,대지,755,,경상남도 김해시 진영읍 여래리 755,4.83E+11,경상남도 김해시 진영읍 여래로,54,,4.83E+24,앞쪽에서보면오른쪽,경상남도 김해시 진영읍 여래로 54,621806,50867,,1,,128.7341433,35.30148249
MA010120220802851083,사랑의나눔쌀화환,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,48,경상남도,48840,남해군,48840250,남해읍,4884025021,남해읍,4.88E+18,1,대지,316,3,경상남도 남해군 남해읍 북변리 316-3,4.88E+11,경상남도 남해군 남해읍 남해대로,2835,,4.88E+24,,경상남도 남해군 남해읍 남해대로 2835,668803,52414,,7,,127.8984873,34.84178685
MA010120220802851414,오화당플라워,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,48,경상남도,48330,양산시,48330253,물금읍,4833025323,물금읍,4.83E+18,1,대지,1295,2,경상남도 양산시 물금읍 가촌리 1295-2,4.83E+11,경상남도 양산시 물금읍 증산역로,153,,4.83E+24,정우프라자,경상남도 양산시 물금읍 증산역로 153,626811,50653,,,,129.0067615,35.30977293
MA010120220803006371,봄의정원,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,48,경상남도,48890,합천군,48890250,합천읍,4889025021,합천읍,4.89E+18,1,대지,580,,경상남도 합천군 합천읍 합천리 580,4.89E+11,경상남도 합천군 합천읍 동서로,63,,4.89E+24,,경상남도 합천군 합천읍 동서로 63,678804,50233,,,,128.1592747,35.56716578
MA010120220802989776,플리에플라워,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,48,경상남도,48250,김해시,48250630,장유3동,4825013000,관동동,4.83E+18,1,대지,464,8,경상남도 김해시 관동동 464-8,4.83E+11,경상남도 김해시 대청로26번안길,11,,4.83E+24,,경상남도 김해시 대청로26번안길 11,621300,51012,,1,,128.8020616,35.17652953
MA010120220803001146,금반잔디,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,48,경상남도,48870,함양군,48870320,휴천면,4887032022,휴천면,4.89E+18,1,대지,150,,경상남도 함양군 휴천면 금반리 150,4.89E+11,경상남도 함양군 휴천면 마상길,26,,4.89E+24,,경상남도 함양군 휴천면 마상길 26,676881,50052,,,,127.7385412,35.47470759
MA010120220802945723,피어든,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,48,경상남도,48250,김해시,48250600,불암동,4825012200,불암동,4.83E+18,1,대지,220,108,경상남도 김해시 불암동 220-108,4.83E+11,경상남도 김해시 김해대로2795번길,7,4,4.83E+24,,경상남도 김해시 김해대로2795번길 7-4,621210,50829,,,,128.9292678,35.22225109
MA010120220803051106,플로센트,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,48,경상남도,48121,창원시 의창구,48121530,명곡동,4812112400,명서동,4.81E+18,1,대지,179,10,경상남도 창원시 의창구 명서동 179-10,4.81E+11,경상남도 창원시 의창구 명서로129번길,26,,4.81E+24,,경상남도 창원시 의창구 명서로129번길 26,641815,51175,,1,,128.6491734,35.24493935
MA010120220803046704,뜨라레플라워,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,48,경상남도,48250,김해시,48250630,장유3동,4825013000,관동동,4.83E+18,1,대지,454,16,경상남도 김해시 관동동 454-16,4.83E+11,경상남도 김해시 덕정로,162,,4.83E+24,,경상남도 김해시 덕정로 162,621300,51012,,,,128.8020743,35.17809744
MA010120220803067613,래예플라워디자인,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,48,경상남도,48123,창원시 성산구,48123515,용지동,4812313500,용호동,4.81E+18,1,대지,17,12,경상남도 창원시 성산구 용호동 17-12,4.81E+11,경상남도 창원시 성산구 용지로239번길,4,,4.81E+24,래예플라워,경상남도 창원시 성산구 용지로239번길 4,641840,51429,,,,128.6862838,35.23544271
MA010120220803076797,마음꽃힐링원예,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,48,경상남도,48270,밀양시,48270320,상동면,4827032021,상동면,4.83E+18,1,대지,716,,경상남도 밀양시 상동면 금산리 716,4.83E+11,경상남도 밀양시 상동면 금산4길,23,4,4.83E+24,,경상남도 밀양시 상동면 금산4길 23-4,627841,50409,,,,128.7644986,35.55194941
MA010120220803079034,래예플라워디자인,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,48,경상남도,48123,창원시 성산구,48123520,중앙동,4812313700,대원동,4.81E+18,1,대지,121,,경상남도 창원시 성산구 대원동 121,4.81E+11,경상남도 창원시 성산구 원이대로,320,,4.81E+24,더시티세븐자이,경상남도 창원시 성산구 원이대로 320,641704,51408,,1,,128.6544053,35.23966788
MA010120220803026771,오드가든,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,48,경상남도,48250,김해시,48250630,장유3동,4825013200,장유동,4.83E+18,1,대지,879,9,경상남도 김해시 장유동 879-9,4.83E+11,경상남도 김해시 율하임수길,26,30,4.83E+24,,경상남도 김해시 율하임수길 26-30,621340,51024,,,,128.8310067,35.16826386
MA010120220803138628,어우러져,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,48,경상남도,48250,김해시,48250520,회현동,4825010400,봉황동,4.83E+18,1,대지,213,9,경상남도 김해시 봉황동 213-9,4.83E+11,경상남도 김해시 가락로23번길,26,,4.83E+24,,경상남도 김해시 가락로23번길 26,621040,50926,,1,,128.8795174,35.22836901
MA010120220803137605,아벨리아,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,48,경상남도,48310,거제시,48310590,상문동,4831011000,상동동,4.83E+18,1,대지,915,2,경상남도 거제시 상동동 915-2,4.83E+11,경상남도 거제시 상동5길,91,,4.83E+24,,경상남도 거제시 상동5길 91,656300,53292,,,,128.6315236,34.86281429
MA010120220803144373,다육이랑한국춘란,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,48,경상남도,48170,진주시,48170320,정촌면,4817032025,정촌면,4.82E+18,1,대지,888,16,경상남도 진주시 정촌면 예하리 888-16,4.82E+11,경상남도 진주시 정촌면 진주대로,56,,4.82E+24,,경상남도 진주시 정촌면 진주대로 56,660822,52845,,,,128.0927396,35.11540891
MA010120220803122114,나누미3D플라워&쌀화환,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,48,경상남도,48123,창원시 성산구,48123520,중앙동,4812312500,중앙동,4.81E+18,1,대지,98,2,경상남도 창원시 성산구 중앙동 98-2,4.81E+11,경상남도 창원시 성산구 용지로,78,,4.81E+24,,경상남도 창원시 성산구 용지로 78,642845,51522,,1,,128.6769058,35.2227577
MA010120220803109227,사랑애,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,48,경상남도,48250,김해시,48250250,진영읍,4825025026,진영읍,4.83E+18,1,대지,1600,13,경상남도 김해시 진영읍 진영리 1600-13,4.83E+11,경상남도 김해시 진영읍 진산대로26번길,28,6,4.83E+24,,경상남도 김해시 진영읍 진산대로26번길 28-6,621809,50862,,1,,128.7273821,35.30818508
MA010120220803164424,꼬마께아틀리에,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,48,경상남도,48840,남해군,48840250,남해읍,4884025022,남해읍,4.88E+18,1,대지,138,2,경상남도 남해군 남해읍 서변리 138-2,4.88E+11,경상남도 남해군 남해읍 화전로43번길,4,1,4.88E+24,,경상남도 남해군 남해읍 화전로43번길 4-1,668801,52425,,,,127.8944775,34.83494797
MA010120220803158031,다나플라워,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,48,경상남도,48170,진주시,48170750,충무공동,4817013700,충무공동,4.82E+18,1,대지,322,5,경상남도 진주시 충무공동 322-5,4.82E+11,경상남도 진주시 사들로,24,,4.82E+24,더드림커머셜빌딩,경상남도 진주시 사들로 24,660031,52854,,,,128.1466228,35.17040424
MA010120220803199018,플라워랩메리벨,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,48,경상남도,48127,창원시 마산회원구,48127560,양덕1동,4812710500,양덕동,4.81E+18,1,대지,105,19,경상남도 창원시 마산회원구 양덕동 105-19,4.81E+11,경상남도 창원시 마산회원구 양덕북9길,83,,4.81E+24,,경상남도 창원시 마산회원구 양덕북9길 83,630810,51364,,1,,128.5851662,35.23285316
MA010120220803290249,마음들꽃,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,48,경상남도,48250,김해시,48250565,칠산서부동,4825011400,화목동,4.83E+18,1,대지,391,3,경상남도 김해시 화목동 391-3,4.83E+11,경상남도 김해시 칠산로,333,,4.83E+24,,경상남도 김해시 칠산로 333,621150,51006,,,,128.8500584,35.20212065
MA010120220803350486,베리어스플라워,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,48,경상남도,48125,창원시 마산합포구,48125510,현동,4812515900,현동,4.81E+18,1,대지,382,,경상남도 창원시 마산합포구 현동 382,4.81E+11,경상남도 창원시 마산합포구 현동6길,94,,4.81E+24,현동프라자,경상남도 창원시 마산합포구 현동6길 94,631270,51778,,1,,128.5537241,35.15012129
MA010120220803356929,꽃편지,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,48,경상남도,48330,양산시,48330540,서창동,4833011400,삼호동,4.83E+18,1,대지,791,4,경상남도 양산시 삼호동 791-4,4.83E+11,경상남도 양산시 삼호로,137,,4.83E+24,,경상남도 양산시 삼호로 137,626837,50531,,,,129.1740803,35.41101215
MA010120220803435763,고현농약종묘사,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,48,경상남도,48310,거제시,48310580,고현동,4831010900,고현동,4.83E+18,1,대지,37,2,경상남도 거제시 고현동 37-2,4.83E+11,경상남도 거제시 고현로,108,,4.83E+24,,경상남도 거제시 고현로 108,656930,53255,,1,,128.6244421,34.8869191
MA010120220803421093,송죽농원,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,48,경상남도,48860,산청군,48860380,신안면,4886038021,신안면,4.89E+18,1,대지,329,,경상남도 산청군 신안면 하정리 329,4.89E+11,경상남도 산청군 신안면 원지로153번길,36,,4.89E+24,,경상남도 산청군 신안면 원지로153번길 36,666962,52249,,,,127.9885298,35.29816938
MA010120220803572066,그리니쉬서진주점,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,48,경상남도,48170,진주시,48170710,평거동,4817012600,평거동,4.82E+18,1,대지,921,,경상남도 진주시 평거동 921,4.82E+11,경상남도 진주시 새평거로,136,,4.82E+24,탑마트,경상남도 진주시 새평거로 136,660110,52703,,2,,128.0618953,35.17037452
MA010120220803515165,카틀레야,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,48,경상남도,48123,창원시 성산구,48123515,용지동,4812313600,신월동,4.81E+18,1,대지,90,,경상남도 창원시 성산구 신월동 90,4.81E+11,경상남도 창원시 성산구 신사로,64,,4.81E+24,주공1차,경상남도 창원시 성산구 신사로 64,641782,51446,,,,128.6919022,35.22354032
MA010120220803700219,햇살닮은다육,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,48,경상남도,48127,창원시 마산회원구,48127250,내서읍,4812725023,내서읍,4.81E+18,1,대지,121,,경상남도 창원시 마산회원구 내서읍 호계리 121,4.81E+11,경상남도 창원시 마산회원구 내서읍 호원로,348,,4.81E+24,,경상남도 창원시 마산회원구 내서읍 호원로 348,630856,51246,,,,128.5247665,35.2640641
MA010120220803726951,꽃.나무와흙,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,48,경상남도,48170,진주시,48170420,집현면,4817042024,집현면,4.82E+18,1,대지,842,6,경상남도 진주시 집현면 대암리 842-6,4.82E+11,경상남도 진주시 집현면 진산로,997,,4.82E+24,,경상남도 진주시 집현면 진산로 997,660932,52637,,1,,128.0699966,35.25745879
