상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
MA010120220801018207,송란다육농원,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,36,세종특별자치시,36110,세종특별자치시,36110360,연서면,3611036033,연서면,3.61104E+18,1,대지,23,2,세종특별자치시 세종특별자치시 연서면 봉암리 23-2,3.61105E+11,세종특별자치시 세종특별자치시 연서면 너먼들길,37,,3.61104E+24,,세종특별자치시 세종특별자치시 연서면 너먼들길 37,339813,30047,,,,127.289448,36.56590618
MA010120220801332171,소노플라워,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,36,세종특별자치시,36110,세종특별자치시,36110510,한솔동,3611010600,한솔동,3.61101E+18,1,대지,947,,세종특별자치시 세종특별자치시 한솔동 947,3.61103E+11,세종특별자치시 세종특별자치시 나리1로,16,,4.47303E+24,첫마을퍼스트프라임3단지,세종특별자치시 세종특별자치시 나리1로 16,339014,30130,,1,,127.261418,36.47925307
MA010120220803239498,나무나무스토어,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,36,세종특별자치시,36110,세종특별자치시,36110518,나성동,3611010700,나성동,3.61101E+18,1,대지,821,,세종특별자치시 세종특별자치시 나성동 821,3.61103E+11,세종특별자치시 세종특별자치시 나성로,38,,3.61101E+24,호세종가로수,세종특별자치시 세종특별자치시 나성로 38,339003,30129,,1,,127.2637534,36.48348337
MA010120220804394171,언제나;꽃,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,36,세종특별자치시,36110,세종특별자치시,36110250,조치원읍,3611025027,조치원읍,3.61103E+18,1,대지,34,2,세종특별자치시 세종특별자치시 조치원읍 남리 34-2,3.61103E+11,세종특별자치시 세종특별자치시 조치원읍 새내로,69,1,4.47303E+24,,세종특별자치시 세종특별자치시 조치원읍 새내로 69-1,339802,30028,,1,,127.2985203,36.59816273
MA010120220804962940,아름정원,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,36,세종특별자치시,36110,세종특별자치시,36110530,아름동,3611011300,아름동,3.61101E+18,1,대지,1184,,세종특별자치시 세종특별자치시 아름동 1184,3.61103E+11,세종특별자치시 세종특별자치시 달빛로,216,,3.61101E+24,기쁨빌딩,세종특별자치시 세종특별자치시 달빛로 216,339011,30100,,,,127.2524494,36.51802208
MA010120220805078035,온누리네이처,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,36,세종특별자치시,36110,세종특별자치시,36110560,보람동,3611010300,보람동,3.61101E+18,1,대지,730,,세종특별자치시 세종특별자치시 보람동 730,3.61102E+11,세종특별자치시 세종특별자치시 한누리대로,2200,,3.61101E+24,호려울마을3단지,세종특별자치시 세종특별자치시 한누리대로 2200,339008,30151,,,,127.2817822,36.47598057
MA010120220805401697,군청로99,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,36,세종특별자치시,36110,세종특별자치시,36110250,조치원읍,3611025029,조치원읍,3.61103E+18,1,대지,102,10,세종특별자치시 세종특별자치시 조치원읍 신흥리 102-10,3.61103E+11,세종특별자치시 세종특별자치시 조치원읍 군청로,99,2,4.47303E+24,,세종특별자치시 세종특별자치시 조치원읍 군청로 99-2,339807,30033,,1,,127.293295,36.59357989
MA010120220805885474,에코플라워,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,36,세종특별자치시,36110,세종특별자치시,36110520,도담동,3611011400,도담동,3.61101E+18,1,대지,653,,세종특별자치시 세종특별자치시 도담동 653,3.61103E+11,세종특별자치시 세종특별자치시 보듬4로,9,,3.61101E+24,도램마을반도유보라11단지,세종특별자치시 세종특별자치시 보듬4로 9,339006,30098,,2,,127.2607058,36.51312007
MA010120220805903017,전의조경수산림수특용수화훼생산,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,36,세종특별자치시,36110,세종특별자치시,36110370,전의면,3611037024,전의면,3.61104E+18,1,대지,23,7,세종특별자치시 세종특별자치시 전의면 원성리 23-7,3.61103E+11,세종특별자치시 세종특별자치시 전의면 의당전의로,921,,3.61104E+24,,세종특별자치시 세종특별자치시 전의면 의당전의로 921,339854,30006,,,,127.1964848,36.67325002
MA010120220806227860,아리랑농원,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,36,세종특별자치시,36110,세종특별자치시,36110380,전동면,3611038024,전동면,3.61104E+18,1,대지,329,1,세종특별자치시 세종특별자치시 전동면 석곡리 329-1,3.61103E+11,세종특별자치시 세종특별자치시 전동면 세종로,3278,,3.61104E+24,,세종특별자치시 세종특별자치시 전동면 세종로 3278,339841,30013,,,,127.2475765,36.66331443
MA010120220806534700,나래플라워,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,36,세종특별자치시,36110,세종특별자치시,36110250,조치원읍,3611025034,조치원읍,3.61103E+18,1,대지,134,6,세종특별자치시 세종특별자치시 조치원읍 서창리 134-6,3.61105E+11,세종특별자치시 세종특별자치시 조치원읍 모과나무7길,12,,4.47303E+24,,세종특별자치시 세종특별자치시 조치원읍 모과나무7길 12,339806,30019,,1,,127.2858466,36.60718717
MA010120220806776302,제이아이팜,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,36,세종특별자치시,36110,세종특별자치시,36110560,보람동,3611010300,보람동,3.61101E+18,1,대지,742,,세종특별자치시 세종특별자치시 보람동 742,3.61102E+11,세종특별자치시 세종특별자치시 한누리대로,2143,,3.61101E+24,금강시티타워,세종특별자치시 세종특별자치시 한누리대로 2143,339008,30150,,5,,127.2884514,36.47805533
MA010120220806826490,보볼리플라워,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,36,세종특별자치시,36110,세종특별자치시,36110520,도담동,3611011400,도담동,3.61101E+18,1,대지,653,,세종특별자치시 세종특별자치시 도담동 653,3.61103E+11,세종특별자치시 세종특별자치시 보듬4로,9,,3.61101E+24,도램마을반도유보라11단지,세종특별자치시 세종특별자치시 보듬4로 9,339006,30098,,2,,127.2607058,36.51312007
MA010120220806856215,보닉,세종점,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,36,세종특별자치시,36110,세종특별자치시,36110518,나성동,3611010700,나성동,3.61101E+18,1,대지,727,,세종특별자치시 세종특별자치시 나성동 727,3.61102E+11,세종특별자치시 세종특별자치시 한누리대로,331,,3.61101E+24,에스알파크센텀,세종특별자치시 세종특별자치시 한누리대로 331,339003,30123,,1,,127.2558311,36.49393602
MA010120220807027252,나무향기,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,36,세종특별자치시,36110,세종특별자치시,36110380,전동면,3611038026,전동면,3.61104E+18,1,대지,91,7,세종특별자치시 세종특별자치시 전동면 송곡리 91-7,3.61103E+11,세종특별자치시 세종특별자치시 전동면 봉산로,334,,3.61104E+24,,세종특별자치시 세종특별자치시 전동면 봉산로 334,339843,30014,,,,127.2688937,36.62411395
MA010120220808171569,호연,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,36,세종특별자치시,36110,세종특별자치시,36110310,연기면,3611031024,연기면,3.61103E+18,1,대지,103,1,세종특별자치시 세종특별자치시 연기면 수산리 103-1,3.61105E+11,세종특별자치시 세종특별자치시 연기면 조뱅이길,32,,3.61103E+24,,세종특별자치시 세종특별자치시 연기면 조뱅이길 32,339823,30057,,2,,127.23388,36.53925503
MA010120220808403231,퍼스널플라워퍼플,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,36,세종특별자치시,36110,세종특별자치시,36110518,나성동,3611010700,나성동,3.61101E+18,1,대지,791,,세종특별자치시 세종특별자치시 나성동 791,3.61103E+11,세종특별자치시 세종특별자치시 나성로,133,15,3.61101E+24,애플타워,세종특별자치시 세종특별자치시 나성로 133-15,339003,30128,,,,127.2576837,36.49051665
MA010120220808483699,투게더터그,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,36,세종특별자치시,36110,세종특별자치시,36110340,금남면,3611034030,금남면,3.61103E+18,1,대지,462,8,세종특별자치시 세종특별자치시 금남면 황용리 462-8,3.61105E+11,세종특별자치시 세종특별자치시 금남면 황용1길,28,24,3.61103E+24,,세종특별자치시 세종특별자치시 금남면 황용1길 28-24,339832,30082,,1,,127.3282962,36.48271047
MA010120220810106772,마르쿠엘MARKUEL세종,어진점,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,36,세종특별자치시,36110,세종특별자치시,36110523,어진동,3611011000,어진동,3.61101E+18,1,대지,528,,세종특별자치시 세종특별자치시 어진동 528,3.61103E+11,세종특별자치시 세종특별자치시 절재로,172,,3.61101E+24,태한프레스센터,세종특별자치시 세종특별자치시 절재로 172,339012,30102,,,,127.2601756,36.50813785
MA010120220810367614,드플랑,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,36,세종특별자치시,36110,세종특별자치시,36110515,새롬동,3611010800,새롬동,3.61101E+18,1,대지,564,,세종특별자치시 세종특별자치시 새롬동 564,3.61103E+11,세종특별자치시 세종특별자치시 새롬로,26,,3.61101E+24,새뜸마을13단지,세종특별자치시 세종특별자치시 새롬로 26,339009,30127,,1,,127.2562003,36.48743789
MA010120220811804743,이레플라워,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,36,세종특별자치시,36110,세종특별자치시,36110550,고운동,3611011200,고운동,3.61101E+18,1,대지,1713,,세종특별자치시 세종특별자치시 고운동 1713,3.61105E+11,세종특별자치시 세종특별자치시 고운서길,10,,3.61101E+24,대현빌딩,세종특별자치시 세종특별자치시 고운서길 10,339002,30063,,1,,127.2351738,36.50553135
MA010120220812355260,고운꽃길1038,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,36,세종특별자치시,36110,세종특별자치시,36110550,고운동,3611011200,고운동,3.61101E+18,1,대지,1038,,세종특별자치시 세종특별자치시 고운동 1038,3.61103E+11,세종특별자치시 세종특별자치시 마음로,233,,3.61101E+24,GSD빌딩,세종특별자치시 세종특별자치시 마음로 233,339002,30062,,,,127.231762,36.51810012
MA010120220812168998,영화네갤러리,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,36,세종특별자치시,36110,세종특별자치시,36110330,부강면,3611033027,부강면,3.61103E+18,2,산,54,1,세종특별자치시 세종특별자치시 부강면 노호리 산54-1,3.61103E+11,세종특별자치시 세종특별자치시 부강면 시목부강로,318,,4.37104E+24,,세종특별자치시 세종특별자치시 부강면 시목부강로 318,339943,30078,,,,127.3928394,36.49778099
MA010120220812882909,플레로드,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,36,세종특별자치시,36110,세종특별자치시,36110560,보람동,3611010300,보람동,3.61101E+18,1,대지,738,,세종특별자치시 세종특별자치시 보람동 738,3.61102E+11,세종특별자치시 세종특별자치시 한누리대로,2165,,3.61101E+24,호려울마을7단지,세종특별자치시 세종특별자치시 한누리대로 2165,339008,30150,,,,127.2864624,36.47730315
MA010120220813892164,꽃:담,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,36,세종특별자치시,36110,세종특별자치시,36110555,소담동,3611010200,소담동,3.61101E+18,1,대지,539,,세종특별자치시 세종특별자치시 소담동 539,3.61103E+11,세종특별자치시 세종특별자치시 소담3로,8,,3.61101E+24,새샘마을7단지,세종특별자치시 세종특별자치시 소담3로 8,339010,30151,,1,,127.300522,36.4859377
MA010120220813665215,올모스트그린,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,36,세종특별자치시,36110,세종특별자치시,36110556,반곡동,3611010100,반곡동,3.61101E+18,1,대지,771,187,세종특별자치시 세종특별자치시 반곡동 771-187,3.61102E+11,세종특별자치시 세종특별자치시 한누리대로,1952,,3.61101E+24,반곡타워,세종특별자치시 세종특별자치시 한누리대로 1952,339007,30147,,,,127.302547,36.49012296
MA010120220813675171,소녹원,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,36,세종특별자치시,36110,세종특별자치시,36110520,도담동,3611011400,도담동,3.61101E+18,1,대지,670,,세종특별자치시 세종특별자치시 도담동 670,3.61103E+11,세종특별자치시 세종특별자치시 보듬3로,8,13,3.61101E+24,황금빌딩,세종특별자치시 세종특별자치시 보듬3로 8-13,339006,30098,,,,127.2581505,36.51346807
MA010120220813681744,그래시,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,36,세종특별자치시,36110,세종특별자치시,36110560,보람동,3611010300,보람동,3.61101E+18,1,대지,744,,세종특별자치시 세종특별자치시 보람동 744,3.61102E+11,세종특별자치시 세종특별자치시 한누리대로,2129,,3.61101E+24,스타힐타워2차,세종특별자치시 세종특별자치시 한누리대로 2129,339008,30150,,1,,127.2897589,36.47857483
MA010120220813477317,리포레스트플라워,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,36,세종특별자치시,36110,세종특별자치시,36110570,대평동,3611010400,대평동,3.61101E+18,1,대지,706,,세종특별자치시 세종특별자치시 대평동 706,3.61105E+11,세종특별자치시 세종특별자치시 대평1길,37,,3.61101E+24,해들마을2단지,세종특별자치시 세종특별자치시 대평1길 37,339005,30153,,1,,127.2760246,36.46971295
MA010120220813966276,그대는꽃보다,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,36,세종특별자치시,36110,세종특별자치시,36110518,나성동,3611010700,나성동,3.61101E+18,1,대지,775,,세종특별자치시 세종특별자치시 나성동 775,3.61102E+11,세종특별자치시 세종특별자치시 한누리대로,194,,3.61101E+24,더리치세종의아침,세종특별자치시 세종특별자치시 한누리대로 194,339003,30129,,2,,127.2614616,36.48224482
MA0101202210A0029993,오오드플라워,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,36,세종특별자치시,36110,세종특별자치시,36110518,나성동,3611010700,나성동,3.61101E+18,1,대지,831,,세종특별자치시 세종특별자치시 나성동 831,3.61103E+11,세종특별자치시 세종특별자치시 나성북로,47,,3.61101E+24,나릿재마을4단지,세종특별자치시 세종특별자치시 나성북로 47,339003,30128,,1,,127.2608112,36.49129386
MA010120220814277369,청보라정원,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,36,세종특별자치시,36110,세종특별자치시,36110350,장군면,3611035029,장군면,3.61104E+18,1,대지,58,10,세종특별자치시 세종특별자치시 장군면 송문리 58-10,3.61105E+11,세종특별자치시 세종특별자치시 장군면 초당바위길,27,,3.61104E+24,,세종특별자치시 세종특별자치시 장군면 초당바위길 27,339912,30053,,,,127.1920571,36.5208651
MA0101202209A0040097,세종모종,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,36,세종특별자치시,36110,세종특별자치시,36110250,조치원읍,3611025025,조치원읍,3.61103E+18,1,대지,23,,세종특별자치시 세종특별자치시 조치원읍 정리 23,3.61105E+11,세종특별자치시 세종특별자치시 조치원읍 조치원8길,34,7,4.47303E+24,,세종특별자치시 세종특별자치시 조치원읍 조치원8길 34-7,339882,30027,,1,,127.3003376,36.59991538
MA0101202209A0003180,월하금다육,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,36,세종특별자치시,36110,세종특별자치시,36110360,연서면,3611036021,연서면,3.61104E+18,1,대지,597,2,세종특별자치시 세종특별자치시 연서면 월하리 597-2,3.61105E+11,세종특별자치시 세종특별자치시 연서면 월하1길,31,10,4.47303E+24,,세종특별자치시 세종특별자치시 연서면 월하1길 31-10,339815,30049,,,,127.2884091,36.57792996
