상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
MA010120220807067237,피아모르플라워,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,31,울산광역시,31710,울주군,31710310,서생면,3171031029,서생면,3.17103E+18,1,대지,847,6,울산광역시 울주군 서생면 화정리 847-6,3.17104E+11,울산광역시 울주군 서생면 윗술마길,18,12,3.17103E+24,,울산광역시 울주군 서생면 윗술마길 18-12,689883,45013,,,,129.309405,35.40197546
MA010120220807097287,유칼리식물상점,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,31,울산광역시,31140,남구,31140530,신정3동,3114010400,신정동,3.11401E+18,1,대지,500,24,울산광역시 남구 신정동 500-24,3.11404E+11,울산광역시 남구 중앙로248번길,25,,3.11401E+24,,울산광역시 남구 중앙로248번길 25,680824,44683,,1,,129.3137696,35.54362136
MA010120220807210022,여정플라워앤커피,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,31,울산광역시,31110,중구,31110590,우정동,3111010800,우정동,3.11101E+18,1,대지,436,77,울산광역시 중구 우정동 436-77,3.11104E+11,울산광역시 중구 우정6길,17,,3.11101E+24,,울산광역시 중구 우정6길 17,681816,44461,,1,,129.3120541,35.55989141
MA010120220807224077,숙이네꽃집,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,31,울산광역시,31110,중구,31110620,병영1동,3111011500,남외동,3.11101E+18,1,대지,335,9,울산광역시 중구 남외동 335-9,3.11104E+11,울산광역시 중구 곽남16길,6,2,3.11101E+24,,울산광역시 중구 곽남16길 6-2,681801,44492,,,,129.3438449,35.56972947
MA010120220807296829,너는나의꽃,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,31,울산광역시,31200,북구,31200570,송정동,3120012500,화봉동,3.12001E+18,1,대지,1516,6,울산광역시 북구 화봉동 1516-6,3.12005E+11,울산광역시 북구 화산3길,13,,3.12001E+24,,울산광역시 북구 화산3길 13,683410,44236,,1,,129.3714029,35.59696946
MA010120220807904586,난가,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,31,울산광역시,31140,남구,31140600,옥동,3114010300,두왕동,3.11401E+18,1,대지,125,,울산광역시 남구 두왕동 125,3.11403E+11,울산광역시 남구 남부순환도로,576,,3.11401E+24,,울산광역시 남구 남부순환도로 576,680843,44776,,,,129.3014816,35.51600466
MA010120220807905153,월봉식물원,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,31,울산광역시,31170,동구,31170530,화정동,3117010200,화정동,3.11701E+18,1,대지,647,41,울산광역시 동구 화정동 647-41,3.11703E+11,울산광역시 동구 월봉로,65,,3.11701E+24,,울산광역시 동구 월봉로 65,682822,44076,,,,129.4252414,35.49386385
MA010120220808032775,지니어스플라워,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,31,울산광역시,31110,중구,31110585,중앙동,3111010600,성남동,3.11101E+18,1,대지,219,119,울산광역시 중구 성남동 219-119,3.11104E+11,울산광역시 중구 젊음의2거리,29,,3.11101E+24,지니어스플라워성남동웰컴시티,울산광역시 중구 젊음의2거리 29,681812,44532,,2,,129.319792,35.5532821
MA010120220808044937,다인,코리아,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,31,울산광역시,31110,중구,31110585,중앙동,3111010600,성남동,3.11101E+18,1,대지,190,239,울산광역시 중구 성남동 190-239,3.11104E+11,울산광역시 중구 중앙3길,6,,3.11101E+24,성남프라자,울산광역시 중구 중앙3길 6,681812,44529,,,,129.3175561,35.55451452
MA010120220808132869,고유식물,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,31,울산광역시,31110,중구,31110600,태화동,3111011000,유곡동,3.11101E+18,1,대지,486,5,울산광역시 중구 유곡동 486-5,3.11104E+11,울산광역시 중구 종가2길,28,,3.11101E+24,,울산광역시 중구 종가2길 28,681819,44539,,1,,129.2943618,35.55856259
MA010120220808182649,뜰애꽃,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,31,울산광역시,31200,북구,31200570,송정동,3120012600,송정동,3.12001E+18,1,대지,1178,2,울산광역시 북구 송정동 1178-2,3.12003E+11,울산광역시 북구 박상진6로,7,,3.12001E+24,,울산광역시 북구 박상진6로 7,683410,44236,,,,129.3607437,35.59952156
MA010120220808262438,그린가든,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,31,울산광역시,31710,울주군,31710256,온양읍,3171025622,온양읍,3.17103E+18,1,대지,233,21,울산광역시 울주군 온양읍 대안리 233-21,3.17103E+11,울산광역시 울주군 온양읍 온양로,190,5,3.17103E+24,,울산광역시 울주군 온양읍 온양로 190-5,689903,44976,,1,,129.2914135,35.40828344
MA010120220808232386,행복한꽃집,,G2,소매,G219,식물 소매,G21901,꽃집,G46204,화훼류 및 식물 도매업,31,울산광역시,31710,울주군,31710259,범서읍,3171025922,범서읍,3.17103E+18,1,대지,607,4,울산광역시 울주군 범서읍 천상리 607-4,3.17104E+11,울산광역시 울주군 범서읍 천상3길,10,7,3.17103E+24,,울산광역시 울주군 범서읍 천상3길 10-7,689855,44928,,4,,129.2269257,35.56312559
MA010120220808373216,꽃;이음,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,31,울산광역시,31140,남구,31140520,신정2동,3114010400,신정동,3.11401E+18,1,대지,1633,3,울산광역시 남구 신정동 1633-3,3.11404E+11,울산광역시 남구 문수로410번길,22,,3.11401E+24,,울산광역시 남구 문수로410번길 22,680833,44664,,1,,129.2971647,35.53236028
MA010120220808323153,문수정원,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,31,울산광역시,31140,남구,31140520,신정2동,3114010400,신정동,3.11401E+18,1,대지,693,16,울산광역시 남구 신정동 693-16,3.11403E+11,울산광역시 남구 돋질로,44,,3.11401E+24,융진빌딩,울산광역시 남구 돋질로 44,680828,44676,,4,,129.3105903,35.53732985
MA010120220808594596,에덴동산,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,31,울산광역시,31710,울주군,31710310,서생면,3171031029,서생면,3.17103E+18,1,대지,724,,울산광역시 울주군 서생면 화정리 724,3.17103E+11,울산광역시 울주군 서생면 위양로,536,,3.17103E+24,,울산광역시 울주군 서생면 위양로 536,689883,45013,,,,129.312702,35.399119
MA010120220808638858,피우밍,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,31,울산광역시,31710,울주군,31710259,범서읍,3171025930,범서읍,3.17103E+18,1,대지,145,3,울산광역시 울주군 범서읍 척과리 145-3,3.17103E+11,울산광역시 울주군 범서읍 척과로,365,,3.17103E+24,,울산광역시 울주군 범서읍 척과로 365,689854,44917,,,,129.2563661,35.6345011
