상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
MA010120220809352472,은성꽃광고기획,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,47,경상북도,47280,문경시,47280253,가은읍,4728025321,가은읍,4.73E+18,1,대지,334,13,경상북도 문경시 가은읍 왕능리 334-13,4.73E+11,경상북도 문경시 가은읍 양산개5길,4,,4.73E+24,,경상북도 문경시 가은읍 양산개5길 4,745904,36996,,,,128.0644317,36.64263159
MA010120220809352650,꽃동네직매장,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,47,경상북도,47280,문경시,47280610,점촌5동,4728011000,모전동,4.73E+18,1,대지,866,4,경상북도 문경시 모전동 866-4,4.73E+11,경상북도 문경시 당교로,218,,4.73E+24,,경상북도 문경시 당교로 218,745883,36986,,,,128.1870987,36.58524457
MA010120220809357214,평화플라워,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,47,경상북도,47250,상주시,47250530,북문동,4725010900,무양동,4.73E+18,1,대지,169,9,경상북도 상주시 무양동 169-9,4.73E+11,경상북도 상주시 동수로,116,,4.73E+24,,경상북도 상주시 동수로 116,742906,37180,,,,128.1558598,36.42095602
MA010120220809374216,한울농원,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,47,경상북도,47250,상주시,47250530,북문동,4725013300,만산동,4.73E+18,1,대지,307,1,경상북도 상주시 만산동 307-1,4.73E+11,경상북도 상주시 경상대로,3245,,4.73E+24,,경상북도 상주시 경상대로 3245,742260,37161,,,,128.1540509,36.43659884
MA010120220809379250,김천꽃집,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,47,경상북도,47150,김천시,47150536,평화남산동,4715010500,평화동,4.72E+18,1,대지,40,3,경상북도 김천시 평화동 40-3,4.72E+11,경상북도 김천시 자산로,135,,4.72E+24,,경상북도 김천시 자산로 135,740982,39585,,1,,128.117776,36.12224801
MA010120220809379313,영주낚시코너,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,47,경상북도,47210,영주시,47210600,휴천2동,4721010400,휴천동,4.72E+18,1,대지,642,396,경상북도 영주시 휴천동 642-396,4.72E+11,경상북도 영주시 지천로,192,,4.72E+24,,경상북도 영주시 지천로 192,750052,36108,,,,128.6206474,36.81699885
MA010120220809381649,안정가든농원,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,47,경상북도,47210,영주시,47210350,안정면,4721035021,안정면,4.72E+18,1,대지,90,9,경상북도 영주시 안정면 신전리 90-9,4.72E+11,경상북도 영주시 안정면 신재로,550,,4.72E+24,,경상북도 영주시 안정면 신재로 550,750873,36050,,,,128.5559464,36.84712816
MA010120220809318395,태평농장,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,47,경상북도,47150,김천시,47150370,봉산면,4715037025,봉산면,4.72E+18,1,대지,650,6,경상북도 김천시 봉산면 태화리 650-6,4.72E+11,경상북도 김천시 봉산면 태화2길,140,,4.72E+24,,경상북도 김천시 봉산면 태화2길 140,740823,39562,,,,128.0179084,36.15148911
MA010120220809320874,꽃집,,G2,소매,G219,식물 소매,G21901,꽃집,L68112,비주거용 건물 임대업,47,경상북도,47150,김천시,47150640,율곡동,4715012000,율곡동,4.72E+18,1,대지,685,,경상북도 김천시 율곡동 685,4.72E+11,경상북도 김천시 용전4로1길,6,,4.72E+24,,경상북도 김천시 용전4로1길 6,740220,39660,,,,128.1927049,36.12212912
MA010120220809315747,드림밸리꽃과나무,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,47,경상북도,47150,김천시,47150536,평화남산동,4715010500,평화동,4.72E+18,1,대지,70,33,경상북도 김천시 평화동 70-33,4.72E+11,경상북도 김천시 평화장미길,75,,4.72E+24,,경상북도 김천시 평화장미길 75,740982,39574,,,,128.1140065,36.12824882
MA010120220809310191,서림꽃화원,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,47,경상북도,47150,김천시,47150516,자산동,4715010100,감호동,4.72E+18,1,대지,89,2,경상북도 김천시 감호동 89-2,4.72E+11,경상북도 김천시 아랫장터2길,16,,4.72E+24,,경상북도 김천시 아랫장터2길 16,740030,39576,,,,128.1293208,36.12021123
MA010120220809432855,동궁꽂집,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,47,경상북도,47850,칠곡군,47850250,왜관읍,4785025021,왜관읍,4.79E+18,1,대지,253,51,경상북도 칠곡군 왜관읍 왜관리 253-51,4.79E+11,경상북도 칠곡군 왜관읍 중앙로2길,26,,4.79E+24,,경상북도 칠곡군 왜관읍 중앙로2길 26,718805,39891,,,,128.3982752,35.99280862
MA010120220809428733,새구미꽃조경,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,47,경상북도,47190,구미시,47190630,광평동,4719011400,광평동,4.72E+18,2,산,33,1,경상북도 구미시 광평동 산33-1,4.72E+11,경상북도 구미시 구미대로,197,,4.72E+24,,경상북도 구미시 구미대로 197,730080,39273,,,,128.3625394,36.10441246
MA010120220809431029,꽃봉지,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,47,경상북도,47190,구미시,47190700,공단동,4719011300,공단동,4.72E+18,1,대지,252,,경상북도 구미시 공단동 252,4.72E+11,경상북도 구미시 산호대로,213,,4.72E+24,복지상가,경상북도 구미시 산호대로 213,730904,39371,,1,,128.3849519,36.10270462
MA010120220809422436,늘봄꽃조경,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,47,경상북도,47190,구미시,47190630,광평동,4719011400,광평동,4.72E+18,1,대지,442,,경상북도 구미시 광평동 442,4.72E+11,경상북도 구미시 박정희로,301,,4.72E+24,,경상북도 구미시 박정희로 301,730080,39323,,,,128.3573043,36.10477828
MA010120220809406796,법인골든시드,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,47,경상북도,47900,예천군,47900400,지보면,4790040026,지보면,4.79E+18,1,대지,646,1,경상북도 예천군 지보면 대죽리 646-1,4.79E+11,경상북도 예천군 지보면 대죽길,34,,4.79E+24,,경상북도 예천군 지보면 대죽길 34,757851,36855,,,,128.4396607,36.54505812
MA010120220809448196,꽃을만드는사람들,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,47,경상북도,47190,구미시,47190645,상모사곡동,4719011400,광평동,4.72E+18,1,대지,780,6,경상북도 구미시 광평동 780-6,4.72E+11,경상북도 구미시 구미대로,155,,4.72E+24,,경상북도 구미시 구미대로 155,730080,39328,,,,128.3624642,36.10070062
MA010120220809449805,가람꽃마을꽃집,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,47,경상북도,47190,구미시,47190253,고아읍,4719025332,고아읍,4.72E+18,1,대지,1116,1,경상북도 구미시 고아읍 문성리 1116-1,4.72E+11,경상북도 구미시 고아읍 들성로7길,5,2,4.72E+24,,경상북도 구미시 고아읍 들성로7길 5-2,730814,39146,,,,128.3436874,36.16130695
MA010120220809438965,세인플라워.세인원예힐링연구소,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,47,경상북도,47190,구미시,47190690,양포동,4719012800,옥계동,4.72E+18,1,대지,870,1,경상북도 구미시 옥계동 870-1,4.72E+11,경상북도 구미시 옥계남로,76,20,4.72E+24,,경상북도 구미시 옥계남로 76-20,730824,39190,,,,128.4271227,36.13626337
MA010120220809441618,해와달다육,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,47,경상북도,47190,구미시,47190253,고아읍,4719025332,고아읍,4.72E+18,1,대지,1318,,경상북도 구미시 고아읍 문성리 1318,4.72E+11,경상북도 구미시 고아읍 들성로11길,6,65,4.72E+24,동,경상북도 구미시 고아읍 들성로11길 6-65,730814,39146,,,,128.3493158,36.16291976
MA010120220809448978,광평조경,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,47,경상북도,47190,구미시,47190630,광평동,4719011400,광평동,4.72E+18,1,대지,80,1,경상북도 구미시 광평동 80-1,4.72E+11,경상북도 구미시 구미대로,237,,4.72E+24,,경상북도 구미시 구미대로 237,730080,39273,,,,128.363246,36.108027
MA010120220809453592,아이올라,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,47,경상북도,47190,구미시,47190565,선주원남동,4719010400,봉곡동,4.72E+18,1,대지,15,2,경상북도 구미시 봉곡동 15-2,4.72E+11,경상북도 구미시 야은로13길,14,,4.72E+24,,경상북도 구미시 야은로13길 14,730807,39211,,1,,128.3125113,36.14100771
MA010120220809390523,전통꽃꽂이꽃집,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,47,경상북도,47920,봉화군,47920340,춘양면,4792034021,춘양면,4.79E+18,1,대지,425,3,경상북도 봉화군 춘양면 의양리 425-3,4.79E+11,경상북도 봉화군 춘양면 의양로,87,,4.79E+24,,경상북도 봉화군 춘양면 의양로 87,755847,36216,,,,128.9131447,36.93407391
MA010120220809391297,도솔조경,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,47,경상북도,47210,영주시,47210360,봉현면,4721036021,봉현면,4.72E+18,1,대지,489,1,경상북도 영주시 봉현면 두산리 489-1,4.72E+11,경상북도 영주시 봉현면 테라피로460번길,94,29,4.72E+24,,경상북도 영주시 봉현면 테라피로460번길 94-29,750893,36043,,,,128.5038124,36.86184609
MA010120220809393425,소담,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,47,경상북도,47170,안동시,47170555,용상동,4717011000,용상동,4.72E+18,1,대지,600,,경상북도 안동시 용상동 600,4.72E+11,경상북도 안동시 길주길,101,12,4.72E+24,현대아파트,경상북도 안동시 길주길 101-12,760758,36723,,,,128.7631792,36.5553362
MA010120220809383105,피움.청아꽃예술원,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,47,경상북도,47170,안동시,47170555,용상동,4717011000,용상동,4.72E+18,1,대지,443,1,경상북도 안동시 용상동 443-1,4.72E+11,경상북도 안동시 숲쟁이길,34,,4.72E+24,,경상북도 안동시 숲쟁이길 34,760901,36722,,2,,128.7674337,36.55187633
MA010120220809549653,경산꽃집,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,47,경상북도,47290,경산시,47290510,중방동,4729011700,중방동,4.73E+18,1,대지,375,1,경상북도 경산시 중방동 375-1,4.73E+11,경상북도 경산시 중앙로,55,,4.73E+24,,경상북도 경산시 중앙로 55,712803,38623,,1,,128.7331535,35.82226192
MA010120220809551812,진량꽃집;진량조경,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,47,경상북도,47290,경산시,47290253,진량읍,4729025324,진량읍,4.73E+18,1,대지,307,,경상북도 경산시 진량읍 봉회리 307,4.73E+11,경상북도 경산시 진량읍 공단로,600,1,4.73E+24,,경상북도 경산시 진량읍 공단로 600-1,712835,38450,,,,128.8177514,35.88523424
MA010120220809588472,꽃피움,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,47,경상북도,47250,상주시,47250550,동문동,4725010600,서성동,4.73E+18,1,대지,53,1,경상북도 상주시 서성동 53-1,4.73E+11,경상북도 상주시 삼백로,151,,4.73E+24,,경상북도 상주시 삼백로 151,742050,37179,,,,128.160212,36.41895838
MA010120220809561058,2대째경일플라워,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,47,경상북도,47290,경산시,47290510,중방동,4729011700,중방동,4.73E+18,1,대지,331,14,경상북도 경산시 중방동 331-14,4.73E+11,경상북도 경산시 중앙초등길,5,,4.73E+24,,경상북도 경산시 중앙초등길 5,712803,38626,,,,128.7318888,35.82210894
MA010120220809716689,오브앤유,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,47,경상북도,47190,구미시,47190253,고아읍,4719025332,고아읍,4.72E+18,1,대지,1259,,경상북도 구미시 고아읍 문성리 1259,4.72E+11,경상북도 구미시 고아읍 들성로9길,6,,4.72E+24,,경상북도 구미시 고아읍 들성로9길 6,730814,39146,,,,128.3465415,36.16120279
MA010120220809712411,디어마이프린세스,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,47,경상북도,47130,경주시,47130530,황오동,4713010400,성동동,4.71E+18,1,대지,361,3,경상북도 경주시 성동동 361-3,4.71E+11,경상북도 경주시 동문로,22,,4.71E+24,,경상북도 경주시 동문로 22,780958,38146,,1,,129.2141237,35.84629491
MA010120220809769154,고운다육,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,47,경상북도,47210,영주시,47210620,가흥1동,4721010600,문정동,4.72E+18,1,대지,404,1,경상북도 영주시 문정동 404-1,4.72E+11,경상북도 영주시 한정로150번길,46,,4.72E+24,,경상북도 영주시 한정로150번길 46,750021,36142,,,,128.6143069,36.79469501
MA010120220809749302,가든다루,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,47,경상북도,47113,포항시 북구,47113320,청하면,4711332026,청하면,4.71E+18,1,대지,3,17,경상북도 포항시 북구 청하면 월포리 3-17,4.71E+11,경상북도 포항시 북구 청하면 해안로,2452,,4.71E+24,,경상북도 포항시 북구 청하면 해안로 2452,791923,37517,,,,129.3728351,36.2079759
MA010120220809788192,천일조경,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,47,경상북도,47820,청도군,47820350,운문면,4782035043,운문면,4.78E+18,1,대지,485,,경상북도 청도군 운문면 방지리 485,4.78E+11,경상북도 청도군 운문면 청려로,4687,,4.78E+24,,경상북도 청도군 운문면 청려로 4687,714881,38367,,,,128.9119956,35.71409259
MA010120220809821817,위드유플라워카페,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,47,경상북도,47113,포항시 북구,47113700,장량동,4711312100,장성동,4.71E+18,1,대지,1462,6,경상북도 포항시 북구 장성동 1462-6,4.71E+11,경상북도 포항시 북구 법원로8번길,14,,4.71E+24,,경상북도 포항시 북구 법원로8번길 14,791851,37586,,1,,129.3878898,36.07579199
MA010120220809913324,똥싸개,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,47,경상북도,47190,구미시,47190645,상모사곡동,4719011600,상모동,4.72E+18,1,대지,42,8,경상북도 구미시 상모동 42-8,4.72E+11,경상북도 구미시 상사서로,90,,4.72E+24,,경상북도 구미시 상사서로 90,730120,39335,,,,128.3554939,36.09053371
MA010120220809908826,개나리플라워,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,47,경상북도,47113,포항시 북구,47113520,중앙동,4711310900,대신동,4.71E+18,1,대지,63,10,경상북도 포항시 북구 대신동 63-10,4.71E+11,경상북도 포항시 북구 대신로26번길,13,,4.71E+24,,경상북도 포항시 북구 대신로26번길 13,791080,37724,,1,,129.3694047,36.04637245
MA010120220809944010,오비떼플라워,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,47,경상북도,47190,구미시,47190670,인동동,4719012100,황상동,4.72E+18,1,대지,307,38,경상북도 구미시 황상동 307-38,4.72E+11,경상북도 구미시 인동중앙로5길,14,,4.72E+24,,경상북도 구미시 인동중앙로5길 14,730932,39430,,1,,128.4204796,36.1079117
MA010120220809998636,식물마켓,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,47,경상북도,47130,경주시,47130590,선도동,4713011400,충효동,4.71E+18,1,대지,2950,,경상북도 경주시 충효동 2950,4.71E+11,경상북도 경주시 충효녹지길,108,8,4.71E+24,,경상북도 경주시 충효녹지길 108-8,780972,38060,,1,,129.1798924,35.8446324
MA010120220809968455,미드데이아를,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,47,경상북도,47210,영주시,47210510,상망동,4721010300,하망동,4.72E+18,1,대지,84,,경상북도 영주시 하망동 84,4.72E+11,경상북도 영주시 향교길,108,11,4.72E+24,,경상북도 영주시 향교길 108-11,750904,36067,,1,,128.6319321,36.83176512
MA010120220810088467,뜰안길,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,47,경상북도,47130,경주시,47130380,천북면,4713038026,천북면,4.71E+18,1,대지,232,1,경상북도 경주시 천북면 화산리 232-1,4.71E+11,경상북도 경주시 천북면 화산안길,11,17,4.71E+24,,경상북도 경주시 천북면 화산안길 11-17,780875,38034,,,,129.2891985,35.9261959
MA010120220810068511,라라야생화,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,47,경상북도,47130,경주시,47130650,불국동,4713012800,조양동,4.71E+18,1,대지,397,2,경상북도 경주시 조양동 397-2,4.71E+11,경상북도 경주시 대추밭길,48,,4.71E+24,,경상북도 경주시 대추밭길 48,780440,38200,,,,129.2820321,35.7791492
MA010120220810158539,율이네다육공방꽃,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,47,경상북도,47830,고령군,47830340,다산면,4783034034,다산면,4.78E+18,1,대지,161,26,경상북도 고령군 다산면 상곡리 161-26,4.78E+11,경상북도 고령군 다산면 상곡1길,23,,4.78E+24,,경상북도 고령군 다산면 상곡1길 23,717873,40108,,,,128.4479042,35.82355023
MA010120220810237905,해피다육,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,47,경상북도,47850,칠곡군,47850250,왜관읍,4785025021,왜관읍,4.79E+18,1,대지,250,17,경상북도 칠곡군 왜관읍 왜관리 250-17,4.79E+11,경상북도 칠곡군 왜관읍 중앙로6길,11,,4.79E+24,,경상북도 칠곡군 왜관읍 중앙로6길 11,718805,39894,,2,,128.3979596,35.99189312
MA010120220810230867,드포레,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,47,경상북도,47290,경산시,47290542,서부2동,4729011100,정평동,4.73E+18,1,대지,222,29,경상북도 경산시 정평동 222-29,4.73E+11,경상북도 경산시 대학로16길,22,4,4.73E+24,,경상북도 경산시 대학로16길 22-4,712110,38655,,,,128.730046,35.83202088
MA010120220810216422,빛솔조경분재,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,47,경상북도,47113,포항시 북구,47113320,청하면,4711332023,청하면,4.71E+18,1,대지,214,1,경상북도 포항시 북구 청하면 미남리 214-1,4.71E+11,경상북도 포항시 북구 청하면 동해대로,2484,,4.71E+24,,경상북도 포항시 북구 청하면 동해대로 2484,791921,37516,,,,129.3482379,36.1884417
MA010120220810208052,플랜트리,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,47,경상북도,47113,포항시 북구,47113520,중앙동,4711310400,상원동,4.71E+18,1,대지,512,1,경상북도 포항시 북구 상원동 512-1,4.71E+11,경상북도 포항시 북구 중앙상가3길,20,,4.71E+24,,경상북도 포항시 북구 중앙상가3길 20,791080,37737,,,,129.3644408,36.03694704
MA010120220810208365,꽃향기가득한집,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,47,경상북도,47170,안동시,47170520,명륜동,4717010500,신안동,4.72E+18,1,대지,35,22,경상북도 안동시 신안동 35-22,4.72E+11,경상북도 안동시 퇴계로,182,,4.72E+24,,경상북도 안동시 퇴계로 182,760130,36687,,,,128.7326235,36.5733633
MA010120220810307877,그린라벨,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,47,경상북도,47130,경주시,47130615,용강동,4713012500,용강동,4.71E+18,1,대지,1345,10,경상북도 경주시 용강동 1345-10,4.71E+11,경상북도 경주시 소금강로61번길,9,,4.71E+24,,경상북도 경주시 소금강로61번길 9,780959,38095,,,,129.2265021,35.86074404
MA010120220810479341,와촌,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,47,경상북도,47290,경산시,47290310,와촌면,4729031034,와촌면,4.73E+18,1,대지,1026,1,경상북도 경산시 와촌면 음양리 1026-1,4.73E+11,경상북도 경산시 와촌면 팔공로,56,5,4.73E+24,음양리,경상북도 경산시 와촌면 팔공로 56-5,712841,38404,,2,,128.7505373,35.96314293
